addr_full,brand,city,country,extras,lat,long,name,opening_hours,phone,postcode,ref,state,website
"新宿 4-1-6 ニュウマン4F, 新宿区, 東京都, 1600022, Japan",margarethowell,新宿区,Japan,"{'brand': 'margarethowell', 'fascia': 'TOKYO', 'category': 'WOMEN, MEN, HOUSEHOLD GOODS, MHL. WOMEN, MHL. MEN', 'edit_date': '20250228', 'lat_lon_source': 'thirdparty'}",35.6885141,139.7014554,MARGARET HOWELL SHINJUKU NEWoMan,"{'Mon': '11:00-20:30\u3000日･祝11:00-20:00\u3000不定休', 'Tue': '11:00-20:30\u3000日･祝11:00-20:00\u3000不定休', 'Wed': '11:00-20:30\u3000日･祝11:00-20:00\u3000不定休', 'Thu': '11:00-20:30\u3000日･祝11:00-20:00\u3000不定休', 'Fri': '11:00-20:30\u3000日･祝11:00-20:00\u3000不定休', 'Sat': '11:00-20:30\u3000日･祝11:00-20:00\u3000不定休', 'Sun': '11:00-20:30\u3000日･祝11:00-20:00\u3000不定休'}",0333531125,1600022,01JJWYNZH43PRS4MGWQ16Q9T5Q,,https://t.yapp.li/v1/cyan/margarethowell/shops/data?limit=1000&customorder=custom
"3F, 6-12-20, 東京都町田市原町田, 1948550, Japan",margarethowell,6-12-20,Japan,"{'brand': 'margarethowell', 'fascia': 'TOKYO', 'category': 'WOMEN, MHL. WOMEN, HOUSEHOLD GOODS', 'edit_date': '20250228', 'lat_lon_source': 'thirdparty'}",35.5436121,139.4471891,MARGARET HOWELL MACHIDA ODAKYU,"{'Mon': '10:00-20:30\u3000不定休', 'Tue': '10:00-20:30\u3000不定休', 'Wed': '10:00-20:30\u3000不定休', 'Thu': '10:00-20:30\u3000不定休', 'Fri': '10:00-20:30\u3000不定休', 'Sat': '10:00-20:30\u3000不定休', 'Sun': '10:00-20:30\u3000不定休'}",0428607262,1948550,01JJWYNYDWXC6FXC8HACKTPKFC,,https://t.yapp.li/v1/cyan/margarethowell/shops/data?limit=1000&customorder=custom
"総曲輪 3-8-6 2F, 富山市, 富山県, 9308505, Japan",margarethowell,富山市,Japan,"{'brand': 'margarethowell', 'fascia': 'HOKURIKU / KOSHINETSU', 'category': 'WOMEN, HOUSEHOLD GOODS, MHL. WOMEN', 'edit_date': '20250228', 'lat_lon_source': 'thirdparty'}",36.6888583,137.2121283,MARGARET HOWELL TOYAMA DAIWA,"{'Mon': '10:00-19:00\u3000不定休', 'Tue': '10:00-19:00\u3000不定休', 'Wed': '10:00-19:00\u3000不定休', 'Thu': '10:00-19:00\u3000不定休', 'Fri': '10:00-19:00\u3000不定休', 'Sat': '10:00-19:00\u3000不定休', 'Sun': '10:00-19:00\u3000不定休'}",0764076728,9308505,01JJWYNXAQDNTS2V32CAG27R6N,,https://t.yapp.li/v1/cyan/margarethowell/shops/data?limit=1000&customorder=custom
"香林坊 1-1-1 2F, 金沢市, 石川県, 9208550, Japan",margarethowell,金沢市,Japan,"{'brand': 'margarethowell', 'fascia': 'HOKURIKU / KOSHINETSU', 'category': 'WOMEN, HOUSEHOLD GOODS, MHL. WOMEN', 'edit_date': '20250228', 'lat_lon_source': 'thirdparty'}",36.5629186,136.6532037,MARGARET HOWELL KANAZAWA DAIWA,"{'Mon': '10:00-19:00\u3000不定休', 'Tue': '10:00-19:00\u3000不定休', 'Wed': '10:00-19:00\u3000不定休', 'Thu': '10:00-19:00\u3000不定休', 'Fri': '10:00-19:00\u3000不定休', 'Sat': '10:00-19:00\u3000不定休', 'Sun': '10:00-19:00\u3000不定休'}",0762201195,9208550,01JJWYNW7HEKS8K8TV2W3KW5D4,,https://t.yapp.li/v1/cyan/margarethowell/shops/data?limit=1000&customorder=custom
"堀川新町 3-1 2F, 金沢市, 石川県, 9200849, Japan",margarethowell,金沢市,Japan,"{'brand': 'margarethowell', 'fascia': 'HOKURIKU / KOSHINETSU', 'category': 'MHL. WOMEN, MHL. MEN', 'edit_date': '20250228', 'lat_lon_source': 'thirdparty'}",36.579348,136.6478634,MHL. KANAZAWA FORUS,"{'Mon': '10:00-20:00\u3000不定休', 'Tue': '10:00-20:00\u3000不定休', 'Wed': '10:00-20:00\u3000不定休', 'Thu': '10:00-20:00\u3000不定休', 'Fri': '10:00-20:00\u3000不定休', 'Sat': '10:00-20:00\u3000不定休', 'Sun': '10:00-20:00\u3000不定休'}",0762908724,9200849,01JJWYNV1S2TYD94DG4EFPEDCG,,https://t.yapp.li/v1/cyan/margarethowell/shops/data?limit=1000&customorder=custom
"中央区 八千代 1-6-1 2F, 新潟市, 新潟県, 9508589, Japan",margarethowell,新潟市,Japan,"{'brand': 'margarethowell', 'fascia': 'HOKURIKU / KOSHINETSU', 'category': 'WOMEN, MEN, HOUSEHOLD GOODS, MHL. WOMEN, MHL. MEN', 'edit_date': '20250228', 'lat_lon_source': 'thirdparty'}",37.9158533,139.0527732,MARGARET HOWELL NIIGATA ISETAN,"{'Mon': '10:00-19:00\u3000不定休', 'Tue': '10:00-19:00\u3000不定休', 'Wed': '10:00-19:00\u3000不定休', 'Thu': '10:00-19:00\u3000不定休', 'Fri': '10:00-19:00\u3000不定休', 'Sat': '10:00-19:00\u3000不定休', 'Sun': '10:00-19:00\u3000不定休'}",0252827898,9508589,01JJWYNRVXTYPKVCA73AYA6V2D,,https://t.yapp.li/v1/cyan/margarethowell/shops/data?limit=1000&customorder=custom
"中区 栄 3-6-1 名古屋ラシック3F, 名古屋市, 愛知県, 4600008, Japan",margarethowell,名古屋市,Japan,"{'brand': 'margarethowell', 'fascia': 'TOKAI', 'category': 'WOMEN, MEN, HOUSEHOLD GOODS, MHL. WOMEN, MHL. MEN', 'edit_date': '20250228', 'lat_lon_source': 'thirdparty'}",35.1676654,136.9062246,MARGARET HOWELL NAGOYA LACHIC,"{'Mon': '11:00-21:00\u3000不定休', 'Tue': '11:00-21:00\u3000不定休', 'Wed': '11:00-21:00\u3000不定休', 'Thu': '11:00-21:00\u3000不定休', 'Fri': '11:00-21:00\u3000不定休', 'Sat': '11:00-21:00\u3000不定休', 'Sun': '11:00-21:00\u3000不定休'}",0522596356,4600008,01JJWYNPMENWY926SSY4YEM9RR,,https://t.yapp.li/v1/cyan/margarethowell/shops/data?limit=1000&customorder=custom
"中村区 名駅 1-1-4 5F, 名古屋市, 愛知県, 4506001, Japan",margarethowell,名古屋市,Japan,"{'brand': 'margarethowell', 'fascia': 'TOKAI', 'category': 'WOMEN, HOUSEHOLD GOODS, MHL. WOMEN', 'edit_date': '20250228', 'lat_lon_source': 'thirdparty'}",35.1709544,136.881097,MARGARET HOWELL NAGOYA TAKASHIMAYA,"{'Mon': '10:00-20:00\u3000不定休', 'Tue': '10:00-20:00\u3000不定休', 'Wed': '10:00-20:00\u3000不定休', 'Thu': '10:00-20:00\u3000不定休', 'Fri': '10:00-20:00\u3000不定休', 'Sat': '10:00-20:00\u3000不定休', 'Sun': '10:00-20:00\u3000不定休'}",0525668217,4506001,01JJWYNNH5D0W8ZRVW6JJ7A22F,,https://t.yapp.li/v1/cyan/margarethowell/shops/data?limit=1000&customorder=custom
"中区 栄 3-6-1 4F, 名古屋市, 愛知県, 4600008, Japan",margarethowell,名古屋市,Japan,"{'brand': 'margarethowell', 'fascia': 'TOKAI', 'category': 'MHL. WOMEN, MHL. MEN', 'edit_date': '20250228', 'lat_lon_source': 'thirdparty'}",35.1674187,136.9072082,MHL. NAGOYA LACHIC,"{'Mon': '11:00-21:00\u3000不定休', 'Tue': '11:00-21:00\u3000不定休', 'Wed': '11:00-21:00\u3000不定休', 'Thu': '11:00-21:00\u3000不定休', 'Fri': '11:00-21:00\u3000不定休', 'Sat': '11:00-21:00\u3000不定休', 'Sun': '11:00-21:00\u3000不定休'}",0522596472,4600008,01JJWYNME83RZ3ED1YG92P4GB4,,https://t.yapp.li/v1/cyan/margarethowell/shops/data?limit=1000&customorder=custom
"中村区 名駅 1-1-3 6F, 名古屋市, 愛知県, 4506606, Japan",margarethowell,名古屋市,Japan,"{'brand': 'margarethowell', 'fascia': 'TOKAI', 'category': 'MHL. WOMEN, MHL. MEN', 'edit_date': '20250228', 'lat_lon_source': 'thirdparty'}",35.1708553,136.882778,MHL. NAGOYA TAKASHIMAYA GATE TOWER MALL,"{'Mon': '10:00-21:00\u3000不定休', 'Tue': '10:00-21:00\u3000不定休', 'Wed': '10:00-21:00\u3000不定休', 'Thu': '10:00-21:00\u3000不定休', 'Fri': '10:00-21:00\u3000不定休', 'Sat': '10:00-21:00\u3000不定休', 'Sun': '10:00-21:00\u3000不定休'}",0525666618,4506606,01JJWYNKBA1SXGF85ZZX31HHWG,,https://t.yapp.li/v1/cyan/margarethowell/shops/data?limit=1000&customorder=custom
"下京区 四条高倉西入立売西町 79 3F, 京都市, 京都府, 6008511, Japan",margarethowell,京都市,Japan,"{'brand': 'margarethowell', 'fascia': 'KINKI', 'category': 'WOMEN, HOUSEHOLD GOODS, MHL. WOMEN', 'edit_date': '20250228', 'lat_lon_source': 'thirdparty'}",35.0043536,135.7612072,MARGARET HOWELL KYOTO DAIMARU,"{'Mon': '10:00-19:00\u3000不定休', 'Tue': '10:00-19:00\u3000不定休', 'Wed': '10:00-19:00\u3000不定休', 'Thu': '10:00-19:00\u3000不定休', 'Fri': '10:00-19:00\u3000不定休', 'Sat': '10:00-19:00\u3000不定休', 'Sun': '10:00-19:00\u3000不定休'}",0752314400,6008511,01JJWYNJ7Q42ZANZ0KFF98MD3Z,,https://t.yapp.li/v1/cyan/margarethowell/shops/data?limit=1000&customorder=custom
"下京区 烏丸通塩小路町下ル東塩小路町 5F, 京都市, 京都府, 6008555, Japan",margarethowell,京都市,Japan,"{'brand': 'margarethowell', 'fascia': 'KINKI', 'category': 'WOMEN, HOUSEHOLD GOODS, MHL. WOMEN', 'edit_date': '20250228', 'lat_lon_source': 'thirdparty'}",34.9858192,135.7568452,MARGARET HOWELL KYOTO ISETAN,"{'Mon': '10:00-20:00\u3000不定休', 'Tue': '10:00-20:00\u3000不定休', 'Wed': '10:00-20:00\u3000不定休', 'Thu': '10:00-20:00\u3000不定休', 'Fri': '10:00-20:00\u3000不定休', 'Sat': '10:00-20:00\u3000不定休', 'Sun': '10:00-20:00\u3000不定休'}",0753657775,6008555,01JJWYNH4C8BQ7JY9TJQHQ693W,,https://t.yapp.li/v1/cyan/margarethowell/shops/data?limit=1000&customorder=custom
"下京区 烏丸通塩小路町下ル東塩小路町 6F, 京都市, 京都府, 6008555, Japan",margarethowell,京都市,Japan,"{'brand': 'margarethowell', 'fascia': 'KINKI', 'category': 'MEN, MHL. MEN', 'edit_date': '20250228', 'lat_lon_source': 'thirdparty'}",34.9858192,135.7568452,MARGARET HOWELL KYOTO ISETAN,"{'Mon': '10:00-20:00\u3000不定休', 'Tue': '10:00-20:00\u3000不定休', 'Wed': '10:00-20:00\u3000不定休', 'Thu': '10:00-20:00\u3000不定休', 'Fri': '10:00-20:00\u3000不定休', 'Sat': '10:00-20:00\u3000不定休', 'Sun': '10:00-20:00\u3000不定休'}",0753611703,6008555,01JJWYNFY6BQ2FYPRG90YZF965,,https://t.yapp.li/v1/cyan/margarethowell/shops/data?limit=1000&customorder=custom
"下京区 寺町通四条下ル貞安前之町 605 2F, 京都市, 京都府, 6008031, Japan",margarethowell,京都市,Japan,"{'brand': 'margarethowell', 'fascia': 'KINKI', 'category': 'MHL. WOMEN, MHL. MEN', 'edit_date': '20250228', 'lat_lon_source': 'thirdparty'}",35.0032629,135.7655099,MHL. FUJII DAIMARU,"{'Mon': '10:30-20:00\u3000不定休', 'Tue': '10:30-20:00\u3000不定休', 'Wed': '10:30-20:00\u3000不定休', 'Thu': '10:30-20:00\u3000不定休', 'Fri': '10:30-20:00\u3000不定休', 'Sat': '10:30-20:00\u3000不定休', 'Sun': '10:30-20:00\u3000不定休'}",0752115537,6008031,01JJWYNEQFC531KAE8T9H9D57J,,https://t.yapp.li/v1/cyan/margarethowell/shops/data?limit=1000&customorder=custom
"北区 大深町 4－20 南館2F, 大阪市, 大阪府, 5300011, Japan",margarethowell,大阪市,Japan,"{'brand': 'margarethowell', 'fascia': 'KINKI', 'category': 'WOMEN, MEN, HOUSEHOLD GOODS, MHL. WOMEN, MHL. MEN', 'edit_date': '20250228', 'lat_lon_source': 'thirdparty'}",,,MARGARET HOWELL OSAKA GRAND FRONT,"{'Mon': '11:00-21:00\u3000不定休', 'Tue': '11:00-21:00\u3000不定休', 'Wed': '11:00-21:00\u3000不定休', 'Thu': '11:00-21:00\u3000不定休', 'Fri': '11:00-21:00\u3000不定休', 'Sat': '11:00-21:00\u3000不定休', 'Sun': '11:00-21:00\u3000不定休'}",0663727323,5300011,01JJWYNDM3W161P1QFFPCMXPBB,,https://t.yapp.li/v1/cyan/margarethowell/shops/data?limit=1000&customorder=custom
"北区 大深町 4－20 南館3F, 大阪市, 大阪府, 5300011, Japan",margarethowell,大阪市,Japan,"{'brand': 'margarethowell', 'fascia': 'KINKI', 'category': 'MHL. WOMEN, MHL. MEN', 'edit_date': '20250228', 'lat_lon_source': 'thirdparty'}",,,MHL. OSAKA GRAND FRONT,"{'Mon': '11:00-21:00\u3000不定休', 'Tue': '11:00-21:00\u3000不定休', 'Wed': '11:00-21:00\u3000不定休', 'Thu': '11:00-21:00\u3000不定休', 'Fri': '11:00-21:00\u3000不定休', 'Sat': '11:00-21:00\u3000不定休', 'Sun': '11:00-21:00\u3000不定休'}",0661475955,5300011,01JJWYNCH3B9KC2GKADDGR8TB2,,https://t.yapp.li/v1/cyan/margarethowell/shops/data?limit=1000&customorder=custom
"中央区 難波 5-1-5 3F, 大阪市, 大阪府, 5428510, Japan",margarethowell,大阪市,Japan,"{'brand': 'margarethowell', 'fascia': 'KINKI', 'category': 'WOMEN, HOUSEHOLD GOODS, MHL. WOMEN', 'edit_date': '20250228', 'lat_lon_source': 'thirdparty'}",34.6646309,135.4987989,MARGARET HOWELL OSAKA TAKASHIMAYA,"{'Mon': '10:00-20:00\u3000不定休', 'Tue': '10:00-20:00\u3000不定休', 'Wed': '10:00-20:00\u3000不定休', 'Thu': '10:00-20:00\u3000不定休', 'Fri': '10:00-20:00\u3000不定休', 'Sat': '10:00-20:00\u3000不定休', 'Sun': '10:00-20:00\u3000不定休'}",0666430380,5428510,01JJWYNBATGWVAVYKNZ9DMSJ4A,,https://t.yapp.li/v1/cyan/margarethowell/shops/data?limit=1000&customorder=custom
"中央区 難波 5-1-5 3F, 大阪市, 大阪府, 5428510, Japan",margarethowell,大阪市,Japan,"{'brand': 'margarethowell', 'fascia': 'KINKI', 'category': 'MEN, MHL. MEN', 'edit_date': '20250228', 'lat_lon_source': 'thirdparty'}",34.6645411,135.4988603,MARGARET HOWELL OSAKA TAKASHIMAYA,"{'Mon': '10:00-20:00\u3000不定休', 'Tue': '10:00-20:00\u3000不定休', 'Wed': '10:00-20:00\u3000不定休', 'Thu': '10:00-20:00\u3000不定休', 'Fri': '10:00-20:00\u3000不定休', 'Sat': '10:00-20:00\u3000不定休', 'Sun': '10:00-20:00\u3000不定休'}",0666329812,5428510,01JJWYNA47YXDJBEK8RAA8PW9V,,https://t.yapp.li/v1/cyan/margarethowell/shops/data?limit=1000&customorder=custom
"北区 角田町 8-7 6F, 大阪市, 大阪府, 5308350 , Japan",margarethowell,大阪市,Japan,"{'brand': 'margarethowell', 'fascia': 'KINKI', 'category': 'WOMEN, HOUSEHOLD GOODS, MHL. WOMEN', 'edit_date': '20250228', 'lat_lon_source': 'thirdparty'}",,,MARGARET HOWELL UMEDA HANKYU,"{'Mon': '10:00-20:00\u3000金･土曜日 10:00-21:00\u3000不定休', 'Tue': '10:00-20:00\u3000金･土曜日 10:00-21:00\u3000不定休', 'Wed': '10:00-20:00\u3000金･土曜日 10:00-21:00\u3000不定休', 'Thu': '10:00-20:00\u3000金･土曜日 10:00-21:00\u3000不定休', 'Fri': '10:00-20:00\u3000金･土曜日 10:00-21:00\u3000不定休', 'Sat': '10:00-20:00\u3000金･土曜日 10:00-21:00\u3000不定休', 'Sun': '10:00-20:00\u3000金･土曜日 10:00-21:00\u3000不定休'}",0663137282,5308350 ,01JJWYN910YHN1C8CJPHPK3SR3,,https://t.yapp.li/v1/cyan/margarethowell/shops/data?limit=1000&customorder=custom
"北区角田町7-10 阪急メンズ大阪 B1F, 大阪市, 大阪府, 5300017 , Japan",margarethowell,大阪市,Japan,"{'brand': 'margarethowell', 'fascia': 'KINKI', 'category': 'MEN, MHL. MEN', 'edit_date': '20250228', 'lat_lon_source': 'thirdparty'}",,,MARGARET HOWELL UMEDA HANKYU,"{'Mon': '11:00-20:00\u3000金･土曜日 10:00-20:00\u3000不定休', 'Tue': '11:00-20:00\u3000金･土曜日 10:00-20:00\u3000不定休', 'Wed': '11:00-20:00\u3000金･土曜日 10:00-20:00\u3000不定休', 'Thu': '11:00-20:00\u3000金･土曜日 10:00-20:00\u3000不定休', 'Fri': '11:00-20:00\u3000金･土曜日 10:00-20:00\u3000不定休', 'Sat': '11:00-20:00\u3000金･土曜日 10:00-20:00\u3000不定休', 'Sun': '11:00-20:00\u3000金･土曜日 10:00-20:00\u3000不定休'}",0668677866,5300017 ,01JJWYN7X7RJ2Y75BKJBR4DBXC,,https://t.yapp.li/v1/cyan/margarethowell/shops/data?limit=1000&customorder=custom
"浪速区 難波中 2-10-70 3F, 大阪市, 大阪府, 5560011 , Japan",margarethowell,大阪市,Japan,"{'brand': 'margarethowell', 'fascia': 'KINKI', 'category': 'MHL. WOMEN, MHL. MEN', 'edit_date': '20250228', 'lat_lon_source': 'thirdparty'}",34.6621034,135.4996,MHL. NAMBA PARKS,"{'Mon': '11:00-21:00\u3000不定休', 'Tue': '11:00-21:00\u3000不定休', 'Wed': '11:00-21:00\u3000不定休', 'Thu': '11:00-21:00\u3000不定休', 'Fri': '11:00-21:00\u3000不定休', 'Sat': '11:00-21:00\u3000不定休', 'Sun': '11:00-21:00\u3000不定休'}",0666345880,5560011 ,01JJWYN6T8WA8Z4SC93XNAMRKF,,https://t.yapp.li/v1/cyan/margarethowell/shops/data?limit=1000&customorder=custom
"阿倍野区 阿倍野筋 1-1-43 3F, 大阪市, 大阪府, 5456003, Japan",margarethowell,大阪市,Japan,"{'brand': 'margarethowell', 'fascia': 'KINKI', 'category': 'WOMEN, HOUSEHOLD GOODS, MHL. WOMEN', 'edit_date': '20250228', 'lat_lon_source': 'thirdparty'}",34.6460072,135.5114747,MARGARET HOWELL ABENO HARUKAS,"{'Mon': '10:00-20:30\u3000不定休', 'Tue': '10:00-20:30\u3000不定休', 'Wed': '10:00-20:30\u3000不定休', 'Thu': '10:00-20:30\u3000不定休', 'Fri': '10:00-20:30\u3000不定休', 'Sat': '10:00-20:30\u3000不定休', 'Sun': '10:00-20:30\u3000不定休'}",0666252774,5456003,01JJWYN5PMBYNVZV2W79W2GAC2,,https://t.yapp.li/v1/cyan/margarethowell/shops/data?limit=1000&customorder=custom
"中央区 明石町 40 4F, 神戸市, 兵庫県, 6500037, Japan",margarethowell,神戸市,Japan,"{'brand': 'margarethowell', 'fascia': 'KINKI', 'category': 'WOMEN, HOUSEHOLD GOODS, MHL. WOMEN', 'edit_date': '20250228', 'lat_lon_source': 'thirdparty'}",34.6888518,135.1881577,MARGARET HOWELL KOBE DAIMARU,"{'Mon': '10:00-19:00\u3000不定休', 'Tue': '10:00-19:00\u3000不定休', 'Wed': '10:00-19:00\u3000不定休', 'Thu': '10:00-19:00\u3000不定休', 'Fri': '10:00-19:00\u3000不定休', 'Sat': '10:00-19:00\u3000不定休', 'Sun': '10:00-19:00\u3000不定休'}",0789587756,6500037,01JJWYN4KVNGV986J2ABG2QA38,,https://t.yapp.li/v1/cyan/margarethowell/shops/data?limit=1000&customorder=custom
"中央区 明石町 40 6F, 神戸市, 兵庫県, 6500037, Japan",margarethowell,神戸市,Japan,"{'brand': 'margarethowell', 'fascia': 'KINKI', 'category': 'MEN, MHL. MEN', 'edit_date': '20250228', 'lat_lon_source': 'thirdparty'}",34.6888187,135.1883508,MARGARET HOWELL KOBE DAIMARU,"{'Mon': '10:00-19:00\u3000不定休', 'Tue': '10:00-19:00\u3000不定休', 'Wed': '10:00-19:00\u3000不定休', 'Thu': '10:00-19:00\u3000不定休', 'Fri': '10:00-19:00\u3000不定休', 'Sat': '10:00-19:00\u3000不定休', 'Sun': '10:00-19:00\u3000不定休'}",0785959293,6500037,01JJWYN3FW0528P6510099JFZF,,https://t.yapp.li/v1/cyan/margarethowell/shops/data?limit=1000&customorder=custom
"雲井通7-1-1 ミント神戸4F, 神戸市中央区, 兵庫県, 6510096, Japan",margarethowell,神戸市中央区,Japan,"{'brand': 'margarethowell', 'fascia': 'KINKI', 'category': 'MHL. WOMEN, MHL. MEN', 'edit_date': '20250228', 'lat_lon_source': 'thirdparty'}",,,MHL. KOBE MINT,"{'Mon': '11:00-20:00', 'Tue': '11:00-20:00', 'Wed': '11:00-20:00', 'Thu': '11:00-20:00', 'Fri': '11:00-20:00', 'Sat': '11:00-20:00', 'Sun': '11:00-20:00'}",0788559669,6510096,01JJWYN2D270TN4AWXCGTMGMWJ,,https://t.yapp.li/v1/cyan/margarethowell/shops/data?limit=1000&customorder=custom
"高松町 14-1 2F, 西宮市, 兵庫県, 6638204, Japan",margarethowell,西宮市,Japan,"{'brand': 'margarethowell', 'fascia': 'KINKI', 'category': 'WOMEN, HOUSEHOLD GOODS, MHL. WOMEN', 'edit_date': '20250228', 'lat_lon_source': 'thirdparty'}",34.743378,135.3569706,MARGARET HOWELL NISHINOMIYA HANKYU,"{'Mon': '10:00-20:00\u3000不定休', 'Tue': '10:00-20:00\u3000不定休', 'Wed': '10:00-20:00\u3000不定休', 'Thu': '10:00-20:00\u3000不定休', 'Fri': '10:00-20:00\u3000不定休', 'Sat': '10:00-20:00\u3000不定休', 'Sun': '10:00-20:00\u3000不定休'}",0798627513,6638204,01JJWYN19P071N1MEW1XQEETYB,,https://t.yapp.li/v1/cyan/margarethowell/shops/data?limit=1000&customorder=custom
"北区 表町 2-1-1 2F, 岡山市, 岡山県, 7008625, Japan",margarethowell,岡山市,Japan,"{'brand': 'margarethowell', 'fascia': 'CHUGOKU / SHIKOKU', 'category': 'WOMEN, HOUSEHOLD GOODS, MHL. WOMEN', 'edit_date': '20250228', 'lat_lon_source': 'thirdparty'}",34.6618669,133.9279687,MARGARET HOWELL OKAYAMA TENMAYA,"{'Mon': '10:00-19:30\u3000不定休', 'Tue': '10:00-19:30\u3000不定休', 'Wed': '10:00-19:30\u3000不定休', 'Thu': '10:00-19:30\u3000不定休', 'Fri': '10:00-19:30\u3000不定休', 'Sat': '10:00-19:30\u3000不定休', 'Sun': '10:00-19:30\u3000不定休'}",0862317814,7008625,01JJWYN06E4680Y7WPWZ3BJ4ZP,,https://t.yapp.li/v1/cyan/margarethowell/shops/data?limit=1000&customorder=custom
"中区 新天地 2-1 新館 1F, 広島市, 広島県, 7300034, Japan",margarethowell,広島市,Japan,"{'brand': 'margarethowell', 'fascia': 'CHUGOKU / SHIKOKU', 'category': 'WOMEN, MEN, MHL. WOMEN, MHL. MEN', 'edit_date': '20250228', 'lat_lon_source': 'thirdparty'}",,,MARGARET HOWELL HIROSHIMA PARCO,"{'Mon': '10:00-20:30\u3000不定休', 'Tue': '10:00-20:30\u3000不定休', 'Wed': '10:00-20:30\u3000不定休', 'Thu': '10:00-20:30\u3000不定休', 'Fri': '10:00-20:30\u3000不定休', 'Sat': '10:00-20:30\u3000不定休', 'Sun': '10:00-20:30\u3000不定休'}",0822367075,7300034,01JJWYMZ3ASXMR8M2XMAG6TD4Q,,https://t.yapp.li/v1/cyan/margarethowell/shops/data?limit=1000&customorder=custom
"丸亀町 7-16 丸亀町グリーン 西館 1F, 高松市, 香川県, 7600029 , Japan",margarethowell,高松市,Japan,"{'brand': 'margarethowell', 'fascia': 'CHUGOKU / SHIKOKU', 'category': 'WOMEN, HOUSEHOLD GOODS, MHL. WOMEN', 'edit_date': '20250228', 'lat_lon_source': 'thirdparty'}",34.3425629,134.0487641,MARGARET HOWELL TAKAMATSU,"{'Mon': '11:00-20:00\u3000不定休', 'Tue': '11:00-20:00\u3000不定休', 'Wed': '11:00-20:00\u3000不定休', 'Thu': '11:00-20:00\u3000不定休', 'Fri': '11:00-20:00\u3000不定休', 'Sat': '11:00-20:00\u3000不定休', 'Sun': '11:00-20:00\u3000不定休'}",0878134557,7600029 ,01JJWYMY049E3EHB05FE4W9HDY,,https://t.yapp.li/v1/cyan/margarethowell/shops/data?limit=1000&customorder=custom
"二番町 3-6-5, 松山市, 愛媛県, 7900002, Japan",margarethowell,松山市,Japan,"{'brand': 'margarethowell', 'fascia': 'CHUGOKU / SHIKOKU', 'category': 'WOMEN, HOUSEHOLD GOODS, MHL. WOMEN', 'edit_date': '20250228', 'lat_lon_source': 'thirdparty'}",33.839899,132.7660613,MARGARET HOWELL MATSUYAMA,"{'Mon': '10:30-19:00\u3000第1･3水曜日定休', 'Tue': '10:30-19:00\u3000第1･3水曜日定休', 'Wed': '10:30-19:00\u3000第1･3水曜日定休', 'Thu': '10:30-19:00\u3000第1･3水曜日定休', 'Fri': '10:30-19:00\u3000第1･3水曜日定休', 'Sat': '10:30-19:00\u3000第1･3水曜日定休', 'Sun': '10:30-19:00\u3000第1･3水曜日定休'}",0899216673,7900002,01JJWYMWXBAPDHWEFJ659RECT4,,https://t.yapp.li/v1/cyan/margarethowell/shops/data?limit=1000&customorder=custom
"中央区 天神 1-4-1 東館 3F, 福岡市, 福岡県, 8108717 , Japan",margarethowell,福岡市,Japan,"{'brand': 'margarethowell', 'fascia': 'KYUSHU / OKINAWA', 'category': 'WOMEN, HOUSEHOLD GOODS, MHL. WOMEN', 'edit_date': '20250228', 'lat_lon_source': 'thirdparty'}",33.5889736,130.4002379,MARGARET HOWELL FUKUOKA TENJIN DAIMARU,"{'Mon': '10:00-19:00\u3000不定休', 'Tue': '10:00-19:00\u3000不定休', 'Wed': '10:00-19:00\u3000不定休', 'Thu': '10:00-19:00\u3000不定休', 'Fri': '10:00-19:00\u3000不定休', 'Sat': '10:00-19:00\u3000不定休', 'Sun': '10:00-19:00\u3000不定休'}",0927220670,8108717 ,01JJWYMTPN4FA0E1TMGXQ05PS6,,https://t.yapp.li/v1/cyan/margarethowell/shops/data?limit=1000&customorder=custom
"博多区 博多駅中央街 1-1 4F, 福岡市, 福岡県, 8120012, Japan",margarethowell,福岡市,Japan,"{'brand': 'margarethowell', 'fascia': 'KYUSHU / OKINAWA', 'category': 'MHL. WOMEN, MHL. MEN', 'edit_date': '20250228', 'lat_lon_source': 'thirdparty'}",33.5900973,130.4175044,MHL. AMU PLAZA HAKATA,"{'Mon': '10:00-20:00\u3000不定休', 'Tue': '10:00-20:00\u3000不定休', 'Wed': '10:00-20:00\u3000不定休', 'Thu': '10:00-20:00\u3000不定休', 'Fri': '10:00-20:00\u3000不定休', 'Sat': '10:00-20:00\u3000不定休', 'Sun': '10:00-20:00\u3000不定休'}",0924745088,8120012,01JJWYMSKAGZZ9E7D6935Q44NW,,https://t.yapp.li/v1/cyan/margarethowell/shops/data?limit=1000&customorder=custom
