addr_full,city,country,brand,extras,lat,lon,opening_hours,phone,ref,postcode,name,state,website
Ballymount Road D12C1X4 Dublin,Dublin,IE,Maxol,"{'brand': 'Maxol', 'fascia': 'Maxol Service Station', 'category': 'Service Station', 'edit_date': '20250403', 'lat_lon_source': 'website'}",53.3162103,-6.3436716,"{'Sun': '09:00-16:00', 'Tue': '06:00-20:00', 'Mon': '06:00-20:00', 'Fri': '06:00-20:00', 'Thu': '06:00-20:00', 'Wed': '06:00-20:00', 'Sat': '08:00-19:00'}",+35314197901,S000230,D12C1X4,Maxol Service Station Ballymount Road,,https://stations.maxol.ie/
309 Swords Road D09H7F9 Dublin,Dublin,IE,Maxol,"{'brand': 'Maxol', 'fascia': 'Maxol Service Station', 'category': 'Service Station', 'edit_date': '20250403', 'lat_lon_source': 'website'}",53.3913858,-6.2466639,"{'Fri': '07:00-23:00', 'Thu': '07:00-23:00', 'Wed': '07:00-23:00', 'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '08:00-23:00'}",+35318420415,S000219,D09H7F9,Maxol Service Station Swords Road,,https://stations.maxol.ie/
1-3 Greenhills Road D12E8KX Dublin,Dublin,IE,Maxol,"{'brand': 'Maxol', 'fascia': 'Maxol Service Station', 'category': 'Service Station', 'edit_date': '20250403', 'lat_lon_source': 'website'}",53.3066908,-6.3484333,"{'Sat': '06:00-22:00', 'Tue': '06:00-22:00', 'Sun': '07:00-22:00', 'Mon': '06:00-22:00', 'Fri': '06:00-22:00', 'Thu': '06:00-22:00', 'Wed': '06:00-22:00'}",+35318160700,S000359,D12E8KX,Maxol Service Station Greenhills Road,,https://stations.maxol.ie/
Hearse Road K36AW99 Dublin,Dublin,IE,Maxol,"{'brand': 'Maxol', 'fascia': 'Maxol Service Station', 'category': 'Service Station', 'edit_date': '20250403', 'lat_lon_source': 'website'}",53.484272,-6.1545074,"{'Sun': '06:30-23:00', 'Sat': '06:30-23:00', 'Tue': '06:30-23:00', 'Fri': '06:30-23:00', 'Thu': '06:30-23:00', 'Wed': '06:30-23:00', 'Mon': '06:30-23:00'}",+35318958267,S000340,K36AW99,Maxol Service Station Donabate,,https://stations.maxol.ie/
Tymon North Road D24AK7R Dublin,Dublin,IE,Maxol,"{'brand': 'Maxol', 'fascia': 'Maxol Service Station', 'category': 'Service Station', 'edit_date': '20250403', 'lat_lon_source': 'website'}",53.2999686,-6.3485588,"{'Fri': '07:00-22:00', 'Thu': '07:00-22:00', 'Wed': '07:00-22:00', 'Mon': '07:00-22:00', 'Sat': '08:00-22:00', 'Tue': '07:00-22:00', 'Sun': '08:00-22:00'}",+35314627627,S000236,D24AK7R,Maxol Service Station Tymon,,https://stations.maxol.ie/
Cromwellsfort Road D12CD76 Dublin,Dublin,IE,Maxol,"{'brand': 'Maxol', 'fascia': 'Maxol Service Station', 'category': 'Service Station', 'edit_date': '20250403', 'lat_lon_source': 'website'}",53.3168456,-6.319664,"{'Sun': '08:00-21:00', 'Mon': '07:00-21:00', 'Fri': '07:00-22:00', 'Thu': '07:00-22:00', 'Sat': '08:00-21:00', 'Wed': '07:00-21:00', 'Tue': '07:00-21:00'}",+35314557985,S000169,D12CD76,Maxol Service Station Cromwellsfort Road,,https://stations.maxol.ie/
Abbeyleix Road R32W66V Laois,Laois,IE,Maxol,"{'brand': 'Maxol', 'fascia': 'Maxol Service Station', 'category': 'Service Station', 'edit_date': '20250403', 'lat_lon_source': 'website'}",53.03293454524601,-7.302183063796512,"{'Fri': '07:00-22:00', 'Thu': '07:00-22:00', 'Wed': '07:00-22:00', 'Mon': '07:00-22:00', 'Tue': '07:00-22:00', 'Sun': '09:00-22:00', 'Sat': '09:00-22:00'}",+353578662621,S000326,R32W66V,Brady's Maxol Service Station,,https://stations.maxol.ie/
Stradbally Road R32AV9V Laois,Laois,IE,Maxol,"{'brand': 'Maxol', 'fascia': 'Maxol Service Station', 'category': 'Service Station', 'edit_date': '20250403', 'lat_lon_source': 'website'}",53.0331066,-7.2731503,"{'Tue': '06:00-22:00', 'Sat': '07:00-22:00', 'Sun': '07:00-22:00', 'Fri': '06:00-22:00', 'Thu': '06:00-22:00', 'Wed': '06:00-22:00', 'Mon': '06:00-22:00'}",+353578672919,S000324,R32AV9V,Bracken's Maxol Service Station,,https://stations.maxol.ie/
16 Crumlin Road D12K44W Dublin,Dublin,IE,Maxol,"{'brand': 'Maxol', 'fascia': 'Maxol Service Station', 'category': 'Service Station', 'edit_date': '20250403', 'lat_lon_source': 'website'}",53.3319841,-6.294397,"{'Sat': '00:00-23:59', 'Tue': '00:00-23:59', 'Sun': '00:00-23:59', 'Fri': '00:00-23:59', 'Thu': '00:00-23:59', 'Wed': '00:00-23:59', 'Mon': '00:00-23:59'}",+35314547674,S000184,D12K44W,Maxol Service Station Dolphins Barn,,https://stations.maxol.ie/
185 Ballygawley Road BT701RY Tyrone,Tyrone,GB,Maxol,"{'brand': 'Maxol', 'fascia': 'Maxol Service Station', 'category': 'Service Station', 'edit_date': '20250403', 'lat_lon_source': 'website'}",54.487108,-6.875987,"{'Mon': '07:00-21:00', 'Fri': '07:00-21:00', 'Thu': '07:00-21:00', 'Wed': '07:00-21:00', 'Sun': '09:00-21:00', 'Sat': '07:30-21:00', 'Tue': '07:00-21:00'}",+442887767550,N000088,BT701RY,Martin's Maxol Service Station,,https://stations.maxol.ie/
134 Richmond Road D03R684 Dublin,Dublin,IE,Maxol,"{'brand': 'Maxol', 'fascia': 'Maxol Service Station', 'category': 'Service Station', 'edit_date': '20250403', 'lat_lon_source': 'website'}",53.3664355,-6.2495142,"{'Mon': '06:00-21:00', 'Fri': '06:00-21:00', 'Thu': '06:00-21:00', 'Wed': '06:00-21:00', 'Sun': '06:00-21:00', 'Sat': '06:00-21:00', 'Tue': '06:00-21:00'}",+353870915900,S000163,D03R684,Maxol Service Station Richmond Road,,https://stations.maxol.ie/
Fork Service Station BT717DT Tyrone,Tyrone,GB,Maxol,"{'brand': 'Maxol', 'fascia': 'Maxol Service Station', 'category': 'Service Station', 'edit_date': '20250403', 'lat_lon_source': 'website'}",54.4502245242968,-6.701841722952033,"{'Tue': '06:00-22:00', 'Sat': '06:30-22:00', 'Sun': '06:30-22:00', 'Fri': '06:00-22:00', 'Thu': '06:00-22:00', 'Wed': '06:00-22:00', 'Mon': '06:00-22:00'}",+442887729472,N000147,BT717DT,Symington's Maxol Service Station,,https://stations.maxol.ie/
3 Custom House Plaza D01VY76 Dublin,Dublin,IE,Maxol,"{'brand': 'Maxol', 'fascia': 'Maxol Service Station', 'category': 'Service Station', 'edit_date': '20250403', 'lat_lon_source': 'website'}",53.3513395,-6.248112,"{'Mon': '09:00-17:30', 'Fri': '09:00-17:30', 'Thu': '09:00-17:30', 'Wed': '09:00-17:30', 'Sat': 'Closed', 'Sun': 'Closed', 'Tue': '09:00-17:30'}",+35316076800,4458941222036840083,D01VY76,Maxol Limited,,https://stations.maxol.ie/
Ballylinan R32 KT18 Laois,Laois,IE,Maxol,"{'brand': 'Maxol', 'fascia': 'Maxol Service Station', 'category': 'Service Station', 'edit_date': '20250403', 'lat_lon_source': 'website'}",53.0220412,-7.1952592,"{'Sat': '00:00-23:59', 'Tue': '00:00-23:59', 'Sun': '00:00-23:59', 'Fri': '00:00-23:59', 'Thu': '00:00-23:59', 'Wed': '00:00-23:59', 'Mon': '00:00-23:59'}",+353598625287,S000398,R32 KT18,Maxol Service Station Ballylinan,,https://stations.maxol.ie/
Main Street W91D93C Wicklow,Wicklow,IE,Maxol,"{'brand': 'Maxol', 'fascia': 'Maxol Service Station', 'category': 'Service Station', 'edit_date': '20250403', 'lat_lon_source': 'website'}",53.1747407,-6.5276995,"{'Tue': '06:30-22:00', 'Mon': '06:30-22:00', 'Sat': '07:00-22:00', 'Sun': '08:00-22:00', 'Fri': '06:30-22:00', 'Thu': '06:30-22:00', 'Wed': '06:30-22:00'}",+35345858088,S000229,W91D93C,Maxol Service Station Blessington,,https://stations.maxol.ie/
58 Tattyreagh Road BT781PZ Tyrone,Tyrone,GB,Maxol,"{'brand': 'Maxol', 'fascia': 'Maxol Service Station', 'category': 'Service Station', 'edit_date': '20250403', 'lat_lon_source': 'website'}",54.54243,-7.2902,"{'Sun': '08:00-21:00', 'Mon': '07:00-21:00', 'Fri': '07:00-21:00', 'Thu': '07:00-21:00', 'Wed': '07:00-21:00', 'Sat': '07:00-21:00', 'Tue': '07:00-21:00'}",+442882252800,N000171,BT781PZ,Short's Maxol Service Station,,https://stations.maxol.ie/
231-235 Harold's Cross Road D6WEV60 Dublin,Dublin,IE,Maxol,"{'brand': 'Maxol', 'fascia': 'Maxol Service Station', 'category': 'Service Station', 'edit_date': '20250403', 'lat_lon_source': 'website'}",53.3202327,-6.2786444,"{'Sat': '00:00-23:59', 'Tue': '00:00-23:59', 'Sun': '00:00-23:59', 'Fri': '00:00-23:59', 'Thu': '00:00-23:59', 'Wed': '00:00-23:59', 'Mon': '00:00-23:59'}",+35314979462,S000091,D6WEV60,Maxol Service Station Harold's Cross,,https://stations.maxol.ie/
Templeogue Road D6WYV99 Dublin,Dublin,IE,Maxol,"{'brand': 'Maxol', 'fascia': 'Maxol Service Station', 'category': 'Service Station', 'edit_date': '20250403', 'lat_lon_source': 'website'}",53.2986695,-6.3033434,"{'Sat': '06:30-23:00', 'Tue': '06:30-23:00', 'Fri': '06:30-23:00', 'Thu': '06:30-23:00', 'Wed': '06:30-23:00', 'Sun': '07:00-23:00', 'Mon': '06:30-23:00'}",+35314900076,S000130,D6WYV99,Maxol Service Station Templeogue,,https://stations.maxol.ie/
Mespil Road D04F2V1 Dublin,Dublin,IE,Maxol,"{'brand': 'Maxol', 'fascia': 'Maxol Service Station', 'category': 'Service Station', 'edit_date': '20250403', 'lat_lon_source': 'website'}",53.3338731,-6.2461858,"{'Fri': '07:00-22:00', 'Thu': '07:00-22:00', 'Wed': '07:00-22:00', 'Mon': '07:00-22:00', 'Tue': '07:00-22:00', 'Sat': '07:00-22:00', 'Sun': '07:00-22:00'}",+35316670450,S000122,D04F2V1,Maxol Service Station Mespil Road,,https://stations.maxol.ie/
Ringsend  Road D04C9F6 Dublin,Dublin,IE,Maxol,"{'brand': 'Maxol', 'fascia': 'Maxol Service Station', 'category': 'Service Station', 'edit_date': '20250403', 'lat_lon_source': 'website'}",53.34176,-6.2349682,"{'Tue': '06:30-22:00', 'Mon': '06:30-22:00', 'Sun': '08:00-20:00', 'Sat': '07:00-22:00', 'Fri': '06:30-22:00', 'Thu': '06:30-22:00', 'Wed': '06:30-22:00'}",+35316688754,S000317,D04C9F6,Maxol Service Station Ringsend,,https://stations.maxol.ie/
Beach Road D04A9P3 Dublin,Dublin,IE,Maxol,"{'brand': 'Maxol', 'fascia': 'Maxol Service Station', 'category': 'Service Station', 'edit_date': '20250403', 'lat_lon_source': 'website'}",53.3374646,-6.2204242,"{'Fri': 'Closed', 'Thu': 'Closed', 'Wed': 'Closed', 'Mon': 'Closed', 'Tue': 'Closed', 'Sat': 'Closed', 'Sun': 'Closed'}",+35316607462,S000187,D04A9P3,Maxol Service Station Beach Road - Closed.,,https://stations.maxol.ie/
17 Ballygawley Road BT701TY Tyrone,Tyrone,GB,Maxol,"{'brand': 'Maxol', 'fascia': 'Maxol Service Station', 'category': 'Service Station', 'edit_date': '20250403', 'lat_lon_source': 'website'}",54.50353092635898,-6.780249719530806,"{'Sat': '07:00-22:30', 'Sun': '08:30-22:00', 'Tue': '06:00-22:30', 'Mon': '06:00-22:30', 'Fri': '06:00-22:30', 'Thu': '06:00-22:30', 'Wed': '06:00-22:30'}",+442887725220,N000045,BT701TY,Cullinan's Maxol service Station,,https://stations.maxol.ie/
Dublin Road D13 N5K7 Dublin,Dublin,IE,Maxol,"{'brand': 'Maxol', 'fascia': 'Maxol Service Station', 'category': 'Service Station', 'edit_date': '20250403', 'lat_lon_source': 'website'}",53.385434893455034,-6.141600200494308,"{'Fri': '07:00-23:00', 'Thu': '07:00-23:00', 'Wed': '07:00-23:00', 'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}",+35316076800,S000342,D13 N5K7,Maxol Auto24 Sutton,,https://stations.maxol.ie/
Baldoyle Road D13C6X7 Dublin,Dublin,IE,Maxol,"{'brand': 'Maxol', 'fascia': 'Maxol Service Station', 'category': 'Service Station', 'edit_date': '20250403', 'lat_lon_source': 'website'}",53.3912638,-6.1242981,"{'Tue': '06:00-23:00', 'Sat': '07:00-23:00', 'Sun': '08:00-23:00', 'Fri': '06:00-23:00', 'Thu': '06:00-23:00', 'Wed': '06:00-23:00', 'Mon': '06:00-23:00'}",+35318324959,S000201,D13C6X7,Maxol Service Station Baldoyle,,https://stations.maxol.ie/
Ballinteer Avenue D16K6V9 Dublin,Dublin,IE,Maxol,"{'brand': 'Maxol', 'fascia': 'Maxol Service Station', 'category': 'Service Station', 'edit_date': '20250403', 'lat_lon_source': 'website'}",53.275794,-6.2515393,"{'Fri': '07:00-22:00', 'Thu': '07:00-22:00', 'Wed': '07:00-22:00', 'Mon': '07:00-22:00', 'Tue': '07:00-22:00', 'Sat': '07:00-22:00', 'Sun': '08:00-22:00'}",+35312995000,S000183,D16K6V9,Maxol Service Station Ballinteer,,https://stations.maxol.ie/
83 Newry Street BT345PZ Down,Down,GB,Maxol,"{'brand': 'Maxol', 'fascia': 'Maxol Service Station', 'category': 'Service Station', 'edit_date': '20250403', 'lat_lon_source': 'website'}",54.237628693408624,-6.166289610405464,"{'Mon': '07:00-21:00', 'Fri': '07:00-21:00', 'Thu': '07:00-21:00', 'Wed': '07:00-21:00', 'Sat': '07:00-21:00', 'Tue': '07:00-21:00', 'Sun': '07:00-21:00'}",+442840630336,N000107,BT345PZ,McAvoy's Maxol Service Station,,https://stations.maxol.ie/
1 Banbridge Road BT63 6DJ Armagh,Armagh,GB,Maxol,"{'brand': 'Maxol', 'fascia': 'Maxol Service Station', 'category': 'Service Station', 'edit_date': '20250403', 'lat_lon_source': 'website'}",54.3723888,-6.3564569,"{'Fri': '07:00-22:00', 'Thu': '07:00-22:00', 'Wed': '07:00-22:00', 'Mon': '07:00-22:00', 'Tue': '07:00-22:00', 'Sat': '07:00-22:00', 'Sun': '08:00-22:00'}",,N000179,BT63 6DJ,Maxol Service Station Gilford,,https://stations.maxol.ie/
212 Ballynakilty Road BT716HJ Tyrone,Tyrone,GB,Maxol,"{'brand': 'Maxol', 'fascia': 'Maxol Service Station', 'category': 'Service Station', 'edit_date': '20250403', 'lat_lon_source': 'website'}",54.50110190782177,-6.6589442589996635,"{'Fri': '05:30-23:30', 'Thu': '05:30-23:30', 'Wed': '05:30-23:30', 'Mon': '05:30-23:30', 'Sun': '05:30-23:30', 'Sat': '05:30-23:30', 'Tue': '05:30-23:30'}",+442887725246,N000110,BT716HJ,Cohannon A45 Maxol Service Station,,https://stations.maxol.ie/
Sandyford Road D16KX23 Dublin,Dublin,IE,Maxol,"{'brand': 'Maxol', 'fascia': 'Maxol Service Station', 'category': 'Service Station', 'edit_date': '20250403', 'lat_lon_source': 'website'}",53.272884,-6.227909,"{'Tue': '06:30-23:00', 'Fri': '06:30-23:00', 'Sat': '07:00-23:00', 'Sun': '08:00-23:00', 'Thu': '06:30-23:00', 'Wed': '06:30-23:00', 'Mon': '06:30-23:00'}",+35312937992,S000087,D16KX23,Maxol Service Station Sandyford Road,,https://stations.maxol.ie/
24 Dungannon Road BT621LF Armagh,Armagh,GB,Maxol,"{'brand': 'Maxol', 'fascia': 'Maxol Service Station', 'category': 'Service Station', 'edit_date': '20250403', 'lat_lon_source': 'website'}",54.43426278010356,-6.465455481282618,"{'Tue': '06:00-23:00', 'Sat': '06:00-23:00', 'Fri': '06:00-23:00', 'Sun': '07:00-23:00', 'Thu': '06:00-23:00', 'Wed': '06:00-23:00', 'Mon': '06:00-23:00'}",+442838339879,N000070,BT621LF,Dungannon Road Maxol Service Station,,https://stations.maxol.ie/
74-78 Newcastle Road BT344NJ Down,Down,GB,Maxol,"{'brand': 'Maxol', 'fascia': 'Maxol Service Station', 'category': 'Service Station', 'edit_date': '20250403', 'lat_lon_source': 'website'}",54.06928541728088,-5.988956056889676,"{'Tue': '06:00-23:00', 'Sun': '06:30-23:00', 'Sat': '06:30-23:00', 'Fri': '06:00-23:00', 'Thu': '06:00-23:00', 'Wed': '06:00-23:00', 'Mon': '06:00-23:00'}",+442841762673,N000125,BT344NJ,Kilkeel Maxol Service Station,,https://stations.maxol.ie/
12A Newry Road BT323HN Down,Down,GB,Maxol,"{'brand': 'Maxol', 'fascia': 'Maxol Service Station', 'category': 'Service Station', 'edit_date': '20250403', 'lat_lon_source': 'website'}",54.344010258530446,-6.273160700629052,"{'Fri': '07:00-23:00', 'Thu': '07:00-23:00', 'Wed': '07:00-23:00', 'Mon': '07:00-23:00', 'Tue': '07:00-23:00', 'Sat': '07:00-23:00', 'Sun': '07:00-23:00'}",,N000174,BT323HN,Banbridge Maxol Service Station,,https://stations.maxol.ie/
5  Scarva Road BT323AR Belfast,Belfast,GB,Maxol,"{'brand': 'Maxol', 'fascia': 'Maxol Service Station', 'category': 'Service Station', 'edit_date': '20250403', 'lat_lon_source': 'website'}",54.3501957,-6.2781483,"{'Tue': '06:30-23:00', 'Fri': '06:30-23:00', 'Sat': '07:00-23:00', 'Sun': '07:30-22:00', 'Thu': '06:30-23:00', 'Wed': '06:30-23:00', 'Mon': '06:30-23:00'}",+442840624383,N000023,BT323AR,Maxol Service Station Scarva Road,,https://stations.maxol.ie/
Pearse Road F91W9KP Sligo,Sligo,IE,Maxol,"{'brand': 'Maxol', 'fascia': 'Maxol Service Station', 'category': 'Service Station', 'edit_date': '20250403', 'lat_lon_source': 'website'}",54.26181,-8.46764,"{'Sat': '00:00-23:59', 'Tue': '00:00-23:59', 'Sun': '00:00-23:59', 'Fri': '00:00-23:59', 'Thu': '00:00-23:59', 'Wed': '00:00-23:59', 'Mon': '00:00-23:59'}",+353719169960,S000378,F91W9KP,Innisfree Maxol Service Station,,https://stations.maxol.ie/
20 Sallynoggin Road A96E5N0 Dublin,Dublin,IE,Maxol,"{'brand': 'Maxol', 'fascia': 'Maxol Service Station', 'category': 'Service Station', 'edit_date': '20250403', 'lat_lon_source': 'website'}",53.2767303,-6.1431802,"{'Sun': '08:00-21:00', 'Fri': '07:00-22:00', 'Thu': '07:00-22:00', 'Wed': '07:00-22:00', 'Mon': '07:00-22:00', 'Tue': '07:00-22:00', 'Sat': '07:00-21:00'}",+35312858323,S000129,A96E5N0,Maxol Service Station Sallynoggin,,https://stations.maxol.ie/
2a Gilpinstown Road BT668RL Armagh,Armagh,GB,Maxol,"{'brand': 'Maxol', 'fascia': 'Maxol Service Station', 'category': 'Service Station', 'edit_date': '20250403', 'lat_lon_source': 'website'}",54.4541783,-6.353418899999999,"{'Tue': '06:00-23:00', 'Sat': '06:00-23:00', 'Sun': '06:00-23:00', 'Fri': '06:00-23:00', 'Thu': '06:00-23:00', 'Wed': '06:00-23:00', 'Mon': '06:00-23:00'}",+442838348780,N000142,BT668RL,Lurgan Maxol Service Station,,https://stations.maxol.ie/
136 Mountjoy Road BT715DY Tyrone,Tyrone,GB,Maxol,"{'brand': 'Maxol', 'fascia': 'Maxol Service Station', 'category': 'Service Station', 'edit_date': '20250403', 'lat_lon_source': 'website'}",54.55559032333148,-6.6070425999181515,"{'Mon': '07:00-19:00', 'Fri': '07:00-19:00', 'Thu': '07:00-19:00', 'Wed': '07:00-19:00', 'Sat': '07:00-19:00', 'Sun': '07:00-21:00', 'Tue': '07:00-19:00'}",+442887739120,N000167,BT715DY,"Forbe's Maxol Service Station, Brocagh",,https://stations.maxol.ie/
"Maganey Lower, R93 P9C2 Carlow",Carlow,IE,Maxol,"{'brand': 'Maxol', 'fascia': 'Maxol Service Station', 'category': 'Service Station', 'edit_date': '20250403', 'lat_lon_source': 'website'}",52.9082152,-6.9326666,"{'Sat': '00:00-23:59', 'Tue': '00:00-23:59', 'Sun': '00:00-23:59', 'Fri': '00:00-23:59', 'Thu': '00:00-23:59', 'Wed': '00:00-23:59', 'Mon': '00:00-23:59'}",+353599145631,S000399,R93 P9C2,Maxol Service Station Maganey,,https://stations.maxol.ie/
Main Street R14YX54 Kildare,Kildare,IE,Maxol,"{'brand': 'Maxol', 'fascia': 'Maxol Service Station', 'category': 'Service Station', 'edit_date': '20250403', 'lat_lon_source': 'website'}",52.9082513,-6.8364381,"{'Sat': '07:00-22:30', 'Tue': '06:00-22:30', 'Mon': '06:00-22:30', 'Sun': '08:00-22:00', 'Fri': '06:00-22:30', 'Thu': '06:00-22:30', 'Wed': '06:00-22:30'}",+353599162780,S000088,R14YX54,Horan's Maxol Service Station,,https://stations.maxol.ie/
Vevay Road A98E9T2 Wicklow,Wicklow,IE,Maxol,"{'brand': 'Maxol', 'fascia': 'Maxol Service Station', 'category': 'Service Station', 'edit_date': '20250403', 'lat_lon_source': 'website'}",53.195506,-6.1074958,"{'Fri': '06:30-22:30', 'Thu': '06:30-22:30', 'Wed': '06:30-22:30', 'Mon': '06:30-22:30', 'Sun': '07:30-22:30', 'Sat': '06:30-22:30', 'Tue': '06:30-22:30'}",+35312866641,S000152,A98E9T2,Maxol Service Station Vevay Road,,https://stations.maxol.ie/
16 Banbridge Road BT251NB Down,Down,GB,Maxol,"{'brand': 'Maxol', 'fascia': 'Maxol Service Station', 'category': 'Service Station', 'edit_date': '20250403', 'lat_lon_source': 'website'}",54.41305127328664,-6.155024866762964,"{'Tue': '06:00-23:00', 'Sat': '06:00-23:00', 'Fri': '06:00-23:00', 'Sun': '07:00-22:00', 'Thu': '06:00-23:00', 'Wed': '06:00-23:00', 'Mon': '06:00-23:00'}",,N000168,BT251NB,Poole's Maxol Service Station,,https://stations.maxol.ie/
7 Dublin Road BT319AQ Down,Down,GB,Maxol,"{'brand': 'Maxol', 'fascia': 'Maxol Service Station', 'category': 'Service Station', 'edit_date': '20250403', 'lat_lon_source': 'website'}",54.25570553772632,-5.949199849311803,"{'Tue': '06:00-23:00', 'Sat': '06:00-23:00', 'Fri': '06:00-23:00', 'Sun': '07:00-23:00', 'Thu': '06:00-23:00', 'Wed': '06:00-23:00', 'Mon': '06:00-23:00'}",+442843771881,N000083,BT319AQ,The Fresh Food Centre Maxol Service Station,,https://stations.maxol.ie/
15-25 Main Street BT670LE Armagh,Armagh,GB,Maxol,"{'brand': 'Maxol', 'fascia': 'Maxol Service Station', 'category': 'Service Station', 'edit_date': '20250403', 'lat_lon_source': 'website'}",54.479022466930594,-6.230173682875448,"{'Sat': '00:00-23:59', 'Tue': '00:00-23:59', 'Sun': '00:00-23:59', 'Fri': '00:00-23:59', 'Thu': '00:00-23:59', 'Wed': '00:00-23:59', 'Mon': '00:00-23:59'}",+442892619377,N000128,BT670LE,Poole's Maxol Service Station,,https://stations.maxol.ie/
125 Mullanahoe Road BT715AX Tyrone,Tyrone,GB,Maxol,"{'brand': 'Maxol', 'fascia': 'Maxol Service Station', 'category': 'Service Station', 'edit_date': '20250403', 'lat_lon_source': 'website'}",54.61859719964765,-6.5553844350953945,"{'Fri': '06:30-21:00', 'Thu': '06:30-21:00', 'Wed': '06:30-21:00', 'Mon': '06:30-21:00', 'Tue': '06:30-21:00', 'Sat': '06:30-21:00', 'Sun': '06:30-21:00'}",+442887739120,N000146,BT715AX,"Forbe's Maxol Service Station, Ardboe",,https://stations.maxol.ie/
78 Strabane Road BT784JZ Derry,Derry,IE,Maxol,"{'brand': 'Maxol', 'fascia': 'Maxol Service Station', 'category': 'Service Station', 'edit_date': '20250403', 'lat_lon_source': 'website'}",54.733182519277705,-7.422613021015471,"{'Tue': '06:00-22:00', 'Sat': '06:00-21:00', 'Sun': '09:00-21:00', 'Mon': '06:00-22:00', 'Fri': '06:00-22:00', 'Thu': '06:00-22:00', 'Wed': '06:00-22:00'}",+442881663103,N000178,BT784JZ,Milltown Maxol Service Station,,https://stations.maxol.ie/
Dublin Road R93N6K0 Carlow,Carlow,IE,Maxol,"{'brand': 'Maxol', 'fascia': 'Maxol Service Station', 'category': 'Service Station', 'edit_date': '20250403', 'lat_lon_source': 'website'}",52.8473294,-6.8988792,"{'Tue': '06:00-20:45', 'Fri': '06:00-20:45', 'Sat': '07:00-20:45', 'Sun': '08:00-20:45', 'Thu': '06:00-20:45', 'Wed': '06:00-20:45', 'Mon': '06:00-20:45'}",+353599170700,S000327,R93N6K0,Fitzpatrick's Maxol Service Station,,https://stations.maxol.ie/
36 Rathfriland Road BT258JG Down,Down,GB,Maxol,"{'brand': 'Maxol', 'fascia': 'Maxol Service Station', 'category': 'Service Station', 'edit_date': '20250403', 'lat_lon_source': 'website'}",54.3775030331393,-6.016729155037193,"{'Tue': '06:00-23:00', 'Sat': '06:00-23:00', 'Sun': '06:00-23:00', 'Fri': '06:00-23:00', 'Thu': '06:00-23:00', 'Wed': '06:00-23:00', 'Mon': '06:00-23:00'}",+442897532574,N000100,BT258JG,Dromara Maxol Service Station,,https://stations.maxol.ie/
Mr Tom Meehan H54YW28 Galway,Galway,IE,Maxol,"{'brand': 'Maxol', 'fascia': 'Maxol Service Station', 'category': 'Service Station', 'edit_date': '20250403', 'lat_lon_source': 'website'}",53.5091578,-8.8702766,"{'Fri': '07:00-22:00', 'Thu': '07:00-22:00', 'Wed': '07:00-22:00', 'Mon': '07:00-22:00', 'Tue': '07:00-22:00', 'Sat': '07:00-22:00', 'Sun': '07:00-22:00'}",+3539352418,S000336,H54YW28,Maxol Service Station Galway Road,,https://stations.maxol.ie/
O'Brien Road R93K4N8 Carlow,Carlow,IE,Maxol,"{'brand': 'Maxol', 'fascia': 'Maxol Service Station', 'category': 'Service Station', 'edit_date': '20250403', 'lat_lon_source': 'website'}",52.84149338319638,-6.908800230243561,"{'Sat': '00:00-23:59', 'Tue': '00:00-23:59', 'Sun': '00:00-23:59', 'Fri': '00:00-23:59', 'Thu': '00:00-23:59', 'Wed': '00:00-23:59', 'Mon': '00:00-23:59'}",+353599137800,S000192,R93K4N8,Hannon's Maxol Service Station,,https://stations.maxol.ie/
Claremorris Road F12K5F1 Mayo,Mayo,IE,Maxol,"{'brand': 'Maxol', 'fascia': 'Maxol Service Station', 'category': 'Service Station', 'edit_date': '20250403', 'lat_lon_source': 'website'}",53.6717812,-8.9600988,"{'Mon': '06:15-22:00', 'Fri': '06:15-22:00', 'Thu': '06:15-22:00', 'Wed': '06:15-22:00', 'Sun': '07:30-22:00', 'Sat': '06:15-22:00', 'Tue': '06:15-22:00'}",+353949364037,S000363,F12K5F1,Maxol Service Station Ballindine,,https://stations.maxol.ie/
2 Main Street BT308RA Down,Down,GB,Maxol,"{'brand': 'Maxol', 'fascia': 'Maxol Service Station', 'category': 'Service Station', 'edit_date': '20250403', 'lat_lon_source': 'website'}",54.29229813392177,-5.837693909046313,"{'Tue': '06:00-00:00', 'Sat': '06:00-00:00', 'Sun': '06:00-00:00', 'Fri': '06:00-00:00', 'Thu': '06:00-00:00', 'Wed': '06:00-00:00', 'Mon': '06:00-00:00'}",+442844811850,N000139,BT308RA,Clough Maxol Service Station,,https://stations.maxol.ie/
71 Main Street BT294LP Antrim,Antrim,GB,Maxol,"{'brand': 'Maxol', 'fascia': 'Maxol Service Station', 'category': 'Service Station', 'edit_date': '20250403', 'lat_lon_source': 'website'}",54.588278906398216,-6.2129793341618145,"{'Tue': '06:00-23:00', 'Sat': '06:00-23:00', 'Sun': '06:00-23:00', 'Fri': '06:00-23:00', 'Thu': '06:00-23:00', 'Wed': '06:00-23:00', 'Mon': '06:00-23:00'}",+442894422239,N000159,BT294LP,Glenavy Village Maxol Service Station,,https://stations.maxol.ie/
